x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
21.00;730.50;p;1.11;0.51;174.29;0.00;1.00;730.80
20.00;730.40;y;0.79;0.40;174.29;55.91;0.00;730.67
20.00;730.40;p;4.28;0.22;-129.81;0.00;3.91;730.67
17.50;733.40;y;0.79;0.02;-129.81;18.00;0.00;733.61
17.50;733.40;p;0.66;0.01;-111.80;0.00;0.54;733.61
17.30;733.90;y;0.79;0.00;-111.80;-41.63;0.00;734.10
17.30;733.90;p;0.85;0.05;-153.43;0.00;0.67;734.10
16.70;734.20;y;0.79;0.01;-153.43;90.00;0.00;734.39
16.70;734.20;p;0.36;0.00;-63.43;0.00;0.22;734.39
16.80;734.40;y;0.79;0.04;-63.43;-12.53;0.00;734.59
16.80;734.40;p;0.54;0.01;-75.96;0.00;0.41;734.59
16.90;734.80;y;0.79;0.31;-75.96;-23.50;0.00;734.99
16.90;734.80;p;0.72;0.20;-99.46;0.00;0.61;734.99
16.80;735.40;y;0.79;0.39;-99.46;12.93;0.00;735.59
16.80;735.40;p;3.42;0.37;-86.53;0.00;3.31;735.59
17.00;738.70;y;0.79;0.23;-86.53;22.69;0.00;738.90
17.00;738.70;p;7.20;0.04;-63.84;0.00;6.35;738.90
19.80;744.40;y;0.79;0.03;-63.84;51.31;0.00;744.66
19.80;744.40;p;2.02;0.00;-12.53;0.00;1.84;744.66
21.60;744.80;y;0.79;0.02;-12.53;70.06;0.00;745.11
21.60;744.80;p;1.55;0.85;57.53;0.00;1.30;745.11
22.30;743.70;y;0.79;0.34;57.53;-147.53;0.00;744.03
22.30;743.70;p;0.11;0.01;-90.00;0.00;0.00;744.03
22.30;743.70;y;0.79;0.00;-90.00;-32.23;0.00;744.03
22.30;743.70;p;6.16;0.59;57.77;0.00;5.44;744.03
25.20;739.10;y;0.79;0.11;57.77;9.40;0.00;739.53
25.20;739.10;p;8.66;0.95;67.17;0.00;8.25;739.53
28.40;731.50;y;0.79;0.29;67.17;-146.94;0.00;732.05
28.40;731.50;p;6.31;0.34;-79.78;0.00;6.20;732.05
29.50;737.60;y;0.79;0.15;-79.78;-100.22;0.00;738.19
29.50;737.60;p;1.33;0.34;180.00;0.00;1.10;738.19
28.40;737.60;y;0.79;0.15;180.00;34.59;0.00;738.15
28.40;737.60;p;4.00;0.03;-145.41;0.00;3.52;738.15
25.50;739.60;y;0.79;0.00;-145.41;34.16;0.00;740.04
25.50;739.60;p;6.16;0.55;-111.25;0.00;5.79;740.04
23.40;745.00;y;0.79;0.38;-111.25;28.87;0.00;745.37
23.40;745.00;p;12.97;0.38;-82.38;0.00;12.81;745.37
25.10;757.70;y;0.79;0.24;-82.38;-91.14;0.00;758.12
25.10;757.70;p;4.55;0.10;-173.52;0.00;4.43;758.12
20.70;758.20;y;0.79;0.03;-173.52;48.89;0.00;758.48
20.70;758.20;p;11.42;0.27;-124.62;0.00;10.21;758.48
14.90;766.60;y;0.79;0.22;-124.62;-108.51;0.00;766.74
14.90;766.60;p;0.62;0.00;126.87;0.00;0.50;766.74
14.60;766.20;y;0.79;0.00;126.87;111.26;0.00;766.34
14.60;766.20;p;4.95;0.26;-121.87;0.00;4.36;766.34
12.30;769.90;y;0.79;0.23;-121.87;125.39;0.00;770.00
12.30;769.90;p;6.64;0.07;3.52;0.00;6.51;770.00
18.80;769.50;y;0.79;0.06;3.52;-56.34;0.00;769.73
18.80;769.50;p;3.94;0.22;-52.82;0.00;3.64;769.73
21.00;772.40;y;0.79;0.26;-52.82;91.48;0.00;772.69
21.00;772.40;p;3.48;0.11;38.66;0.00;3.20;772.69
23.50;770.40;y;0.79;0.07;38.66;-72.35;0.00;770.76
23.50;770.40;p;0.50;0.01;-33.69;0.00;0.36;770.76
23.80;770.60;y;0.79;0.05;-33.69;85.03;0.00;770.97
23.80;770.60;p;0.76;0.03;51.34;0.00;0.64;770.97
24.20;770.10;y;0.79;0.05;51.34;-32.05;0.00;770.48
24.20;770.10;p;4.52;0.65;19.29;0.00;4.24;770.48
28.20;768.70;y;0.79;0.41;19.29;-38.94;0.00;769.22
28.20;768.70;p;1.65;0.33;-19.65;0.00;1.49;769.22
29.60;769.20;y;0.79;0.03;-19.65;-12.35;0.00;769.77
29.60;769.20;p;1.15;0.17;-32.01;0.00;0.94;769.77
30.40;769.70;y;0.79;0.18;-32.01;103.57;0.00;770.30
30.40;769.70;p;0.76;0.04;71.57;0.00;0.63;770.30
30.60;769.10;y;0.79;0.03;71.57;87.40;0.00;769.71
30.60;769.10;p;1.55;0.01;158.96;0.00;1.39;769.71
29.30;768.60;y;0.79;0.00;158.96;-33.97;0.00;769.16
29.30;768.60;p;5.50;0.98;124.99;0.00;4.88;769.16
26.50;764.60;y;0.79;0.43;124.99;-34.99;0.00;765.06
26.50;764.60;p;1.61;0.91;90.00;0.00;1.40;765.06
26.50;763.20;y;0.79;0.30;90.00;-15.07;0.00;763.66
26.50;763.20;p;2.92;0.33;74.93;0.00;2.69;763.66
27.20;760.60;y;0.79;0.10;74.93;-28.25;0.00;761.09
27.20;760.60;p;5.19;0.68;46.68;0.00;4.81;761.09
30.50;757.10;y;0.79;0.37;46.68;43.32;0.00;757.71
30.50;757.10;p;1.54;0.24;90.00;0.00;1.30;757.71
30.50;755.80;y;0.79;0.00;90.00;90.00;0.00;756.42
30.50;755.80;p;0.44;0.00;180.00;0.00;0.40;756.42
30.10;755.80;y;0.79;0.00;180.00;-81.61;0.00;756.40
30.10;755.80;p;6.29;0.33;98.39;0.00;6.17;756.40
29.20;749.70;y;0.79;0.20;98.39;13.41;0.00;750.27
29.20;749.70;p;0.66;0.06;111.80;0.00;0.54;750.27
29.00;749.20;y;0.79;0.03;111.80;-88.60;0.00;749.76
29.00;749.20;p;0.89;0.14;23.20;0.00;0.76;749.76
29.70;748.90;y;0.79;0.14;23.20;0.99;0.00;749.49
29.70;748.90;p;8.55;0.18;24.19;0.00;7.56;749.49
36.60;745.80;y;0.79;0.13;24.19;-114.19;0.00;746.70
36.60;745.80;p;1.16;0.23;-90.00;0.00;0.90;746.70
36.60;746.70;y;0.79;0.24;-90.00;51.17;0.00;747.60
36.60;746.70;p;5.67;0.02;-38.83;0.00;5.26;747.60
40.70;750.00;y;0.79;0.04;-38.83;-24.61;0.00;751.10
40.70;750.00;p;0.88;0.06;-63.43;0.00;0.67;751.10
41.00;750.60;y;0.79;0.07;-63.43;153.43;0.00;751.72
41.00;750.60;p;0.57;0.00;90.00;0.00;0.40;751.72
41.00;750.20;y;0.79;0.00;90.00;9.04;0.00;751.32
41.00;750.20;p;4.57;0.84;99.04;0.00;4.46;751.32
40.30;745.80;y;0.79;0.41;99.04;-40.87;0.00;746.89
40.30;745.80;p;3.90;1.47;58.17;0.00;3.41;746.89
42.10;742.90;y;0.79;0.34;58.17;-43.24;0.00;744.09
42.10;742.90;p;1.72;1.16;14.93;0.00;1.55;744.09
43.60;742.50;y;0.79;0.38;14.93;-14.93;0.00;743.78
43.60;742.50;p;4.40;0.21;-0.00;0.00;3.90;743.78
47.50;742.50;y;0.79;0.01;-0.00;78.23;0.00;744.02
47.50;742.50;p;7.78;0.01;78.23;0.00;7.35;744.02
49.00;735.30;y;0.79;0.00;78.23;-26.11;0.00;736.93
49.00;735.30;p;1.29;0.27;52.13;0.00;1.14;736.93
49.70;734.40;y;0.79;0.22;52.13;16.07;0.00;736.08
49.70;734.40;p;1.22;0.19;68.20;0.00;1.08;736.08
50.10;733.40;y;0.79;0.10;68.20;99.27;0.00;735.11
50.10;733.40;p;1.06;0.05;167.47;0.00;0.92;735.11
49.20;733.20;y;0.79;0.00;167.47;-83.76;0.00;734.85
49.20;733.20;p;12.04;0.52;83.71;0.00;11.87;734.85
50.50;721.40;y;0.79;0.06;83.71;122.85;0.00;723.17
50.50;721.40;p;0.60;0.03;-153.43;0.00;0.45;723.17
50.10;721.60;y;0.79;0.18;-153.43;-38.90;0.00;723.34
50.10;721.60;p;3.51;0.37;167.66;0.00;3.28;723.34
46.90;720.90;y;0.79;0.18;167.66;-68.20;0.00;722.42
46.90;720.90;p;1.32;0.81;99.46;0.00;1.22;722.42
46.70;719.70;y;0.79;0.30;99.46;-41.16;0.00;721.21
46.70;719.70;p;9.02;1.28;58.30;0.00;7.99;721.21
50.90;712.90;y;0.79;0.37;58.30;35.94;0.00;714.71
50.90;712.90;p;2.82;0.57;94.24;0.00;2.71;714.71
50.70;710.20;y;0.79;0.16;94.24;44.85;0.00;712.01
50.70;710.20;p;6.41;0.52;139.09;0.00;5.95;712.01
46.20;706.30;y;0.79;0.29;139.09;-53.25;0.00;707.81
46.20;706.30;p;5.64;0.83;85.84;0.00;5.51;707.81
46.60;700.80;y;0.79;0.31;85.84;147.50;0.00;702.35
46.60;700.80;p;6.00;0.30;-126.66;0.00;5.36;702.35
43.40;705.10;y;0.79;0.13;-126.66;-23.94;0.00;706.43
43.40;705.10;p;7.15;0.09;-150.59;0.00;6.31;706.43
37.90;708.20;y;0.79;0.04;-150.59;44.16;0.00;709.21
37.90;708.20;p;8.60;0.03;-106.43;0.00;8.13;709.21
35.60;716.00;y;0.79;0.02;-106.43;36.02;0.00;716.88
35.60;716.00;p;6.63;0.23;-70.41;0.00;6.26;716.88
37.70;721.90;y;0.79;0.25;-70.41;84.44;0.00;722.88
37.70;721.90;p;0.96;0.02;14.04;0.00;0.82;722.88
38.50;721.70;y;0.79;0.00;14.04;-14.04;0.00;722.73
38.50;721.70;p;1.76;0.40;0.00;0.00;1.50;722.73
40.00;721.70;y;0.79;0.30;0.00;75.96;0.00;722.81
40.00;721.70;p;1.42;0.26;75.96;0.00;1.24;722.81
40.30;720.50;y;0.79;0.10;75.96;17.40;0.00;721.63
40.30;720.50;p;1.81;0.62;93.37;0.00;1.70;721.63
40.20;718.80;y;0.79;0.30;93.37;-133.97;0.00;719.92
40.20;718.80;p;1.06;0.09;-40.60;0.00;0.92;719.92
40.90;719.40;y;0.79;0.03;-40.60;-1.67;0.00;720.56
40.90;719.40;p;3.24;0.37;-42.27;0.00;2.97;720.56
43.10;721.40;y;0.79;0.34;-42.27;-15.26;0.00;722.69
43.10;721.40;p;1.55;0.23;-57.53;0.00;1.30;722.69
43.80;722.50;y;0.79;0.16;-57.53;-63.43;0.00;723.83
43.80;722.50;p;2.70;0.07;-120.96;0.00;2.33;723.83
42.60;724.50;y;0.79;0.06;-120.96;59.38;0.00;725.75
42.60;724.50;p;10.90;0.00;-61.58;0.00;9.66;725.75
47.20;733.00;y;0.79;0.01;-61.58;-77.94;0.00;734.52
47.20;733.00;p;5.81;0.27;-139.51;0.00;5.39;734.52
43.10;736.50;y;0.79;0.22;-139.51;-86.82;0.00;737.76
43.10;736.50;p;3.31;0.01;133.67;0.00;3.04;737.76
41.00;734.30;y;0.79;0.17;133.67;1.33;0.00;735.44
41.00;734.30;p;0.68;0.04;135.00;0.00;0.57;735.44
40.60;733.90;y;0.79;0.08;135.00;33.69;0.00;735.02
40.60;733.90;p;4.18;0.07;168.69;0.00;4.08;735.02
36.60;733.10;y;0.79;0.08;168.69;65.77;0.00;734.01
36.60;733.10;p;1.05;0.56;-125.54;0.00;0.86;734.01
36.10;733.80;y;0.79;0.28;-125.54;-140.94;0.00;734.69
36.10;733.80;p;6.64;0.65;93.52;0.00;6.51;734.69
35.70;727.30;y;0.79;0.30;93.52;19.68;0.00;728.18
35.70;727.30;p;1.68;0.16;113.20;0.00;1.52;728.18
35.10;725.90;y;0.79;0.00;113.20;114.53;0.00;726.75
35.10;725.90;p;1.66;0.11;-132.27;0.00;1.49;726.75
34.10;727.00;y;0.79;0.06;-132.27;-32.47;0.00;727.80
34.10;727.00;p;1.29;0.14;-164.74;0.00;1.14;727.80
33.00;727.30;y;0.79;0.01;-164.74;-119.29;0.00;728.05
33.00;727.30;p;1.42;0.63;75.96;0.00;1.24;728.05
33.30;726.10;y;0.79;0.41;75.96;-30.96;0.00;726.86
33.30;726.10;p;1.13;0.34;45.00;0.00;0.99;726.86
34.00;725.40;y;0.79;0.14;45.00;-7.13;0.00;726.20
34.00;725.40;p;1.29;0.65;37.87;0.00;1.14;726.20
34.90;724.70;y;0.79;0.28;37.87;-33.30;0.00;725.54
34.90;724.70;p;2.62;0.85;4.57;0.00;2.51;725.54
37.40;724.50;y;0.79;0.39;4.57;52.69;0.00;725.46
37.40;724.50;p;1.96;0.56;57.26;0.00;1.66;725.46
38.30;723.10;y;0.79;0.28;57.26;97.27;0.00;724.11
38.30;723.10;p;2.70;0.93;154.54;0.00;2.33;724.11
36.20;722.10;y;0.79;0.34;154.54;52.03;0.00;723.01
36.20;722.10;p;1.35;0.38;-153.43;0.00;1.12;723.01
35.20;722.60;y;0.79;0.04;-153.43;29.74;0.00;723.46
35.20;722.60;p;0.50;0.00;-123.69;0.00;0.36;723.46
35.00;722.90;y;0.79;0.21;-123.69;-22.62;0.00;723.75
35.00;722.90;p;0.90;0.26;-146.31;0.00;0.72;723.75
34.40;723.30;y;0.79;0.28;-146.31;25.35;0.00;724.12
34.40;723.30;p;0.75;0.09;-120.96;0.00;0.58;724.12
34.10;723.80;y;0.79;0.05;-120.96;-32.47;0.00;724.60
34.10;723.80;p;0.60;0.03;-153.43;0.00;0.45;724.60
33.70;724.00;y;0.79;0.06;-153.43;74.74;0.00;724.78
33.70;724.00;p;0.61;0.02;-78.69;0.00;0.51;724.78
33.80;724.50;y;0.79;0.07;-78.69;-119.74;0.00;725.29
33.80;724.50;p;0.76;0.02;161.57;0.00;0.63;725.29
33.20;724.30;y;0.79;0.01;161.57;67.83;0.00;725.06
33.20;724.30;p;1.06;0.08;-130.60;0.00;0.92;725.06
32.60;725.00;y;0.79;0.05;-130.60;-165.96;0.00;725.73
32.60;725.00;p;1.14;0.00;63.43;0.00;0.89;725.73
33.00;724.20;y;0.79;0.00;63.43;21.37;0.00;724.95
33.00;724.20;p;2.32;0.62;84.81;0.00;2.21;724.95
33.20;722.00;y;0.79;0.31;84.81;-39.81;0.00;722.76
33.20;722.00;p;1.28;0.23;45.00;0.00;1.13;722.76
34.00;721.20;y;0.79;0.07;45.00;28.30;0.00;722.00
34.00;721.20;p;1.20;0.59;73.30;0.00;1.04;722.00
34.30;720.20;y;0.79;0.35;73.30;128.50;0.00;721.02
34.30;720.20;p;1.78;0.01;-158.20;0.00;1.62;721.02
32.80;720.80;y;0.79;0.00;-158.20;31.81;0.00;721.55
32.80;720.80;p;2.70;0.17;-126.38;0.00;2.36;721.55
31.40;722.70;y;0.79;0.13;-126.38;-35.18;0.00;723.38
31.40;722.70;p;1.42;0.19;-161.57;0.00;1.26;723.38
30.20;723.10;y;0.79;0.10;-161.57;26.57;0.00;723.73
30.20;723.10;p;1.73;0.57;-135.00;0.00;1.56;723.73
29.10;724.20;y;0.79;0.28;-135.00;-146.09;0.00;724.78
29.10;724.20;p;5.30;0.50;78.91;0.00;5.20;724.78
30.10;719.10;y;0.79;0.28;78.91;39.45;0.00;719.73
30.10;719.10;p;8.10;0.12;118.35;0.00;7.16;719.73
26.70;712.80;y;0.79;0.02;118.35;-37.10;0.00;713.30
26.70;712.80;p;4.06;0.04;81.25;0.00;3.95;713.30
27.30;708.90;y;0.79;0.01;81.25;28.97;0.00;709.43
27.30;708.90;p;2.21;0.05;110.22;0.00;2.02;709.43
26.60;707.00;y;0.79;0.01;110.22;9.98;0.00;707.50
26.60;707.00;p;8.75;0.33;120.20;0.00;7.75;707.50
22.70;700.30;y;0.79;0.16;120.20;-177.96;0.00;700.67
22.70;700.30;p;8.65;0.00;-57.76;0.00;7.69;700.67
26.80;706.80;y;0.79;0.00;-57.76;3.79;0.00;707.31
26.80;706.80;p;127.21;0.30;-53.97;0.00;115.25;707.31
94.60;800.00;y;0.79;0.26;-53.97;-36.03;0.00;805.57
94.60;800.00;p;0.11;0.00;-90.00;0.00;0.00;805.57
94.60;800.00;y;0.79;0.00;-90.00;-180.00;0.00;805.57
94.60;800.00;p;0.11;0.00;-90.00;0.00;0.00;805.57
94.60;800.00;y;0.79;0.00;-90.00;-180.00;0.00;805.57
94.60;800.00;p;0.11;0.00;-90.00;0.00;0.00;805.57
94.60;800.00;y;0.79;0.00;-90.00;-180.00;0.00;805.57
94.60;800.00;p;0.11;0.00;-90.00;0.00;0.00;805.57
94.60;800.00;y;0.79;0.00;-90.00;-180.00;0.00;805.57
94.60;800.00;p;0.11;0.00;-90.00;0.00;0.00;805.57
94.60;800.00;y;0.79;0.00;-90.00;-180.00;0.00;805.57
94.60;800.00;p;0.11;0.00;-90.00;0.00;0.00;805.57
94.60;800.00;y;0.79;0.00;-90.00;-180.00;0.00;805.57
94.60;800.00;p;0.11;0.00;-90.00;0.00;0.00;805.57
94.60;800.00;y;0.79;0.00;-90.00;110.67;0.00;805.57
94.60;800.00;p;11.90;0.04;-159.33;0.00;11.33;805.57
84.00;804.00;y;0.79;0.01;-159.33;63.32;0.00;808.38
84.00;804.00;p;9.70;0.03;-96.01;0.00;9.55;808.38
83.00;813.50;y;0.79;0.02;-96.01;-15.79;0.00;817.72
83.00;813.50;p;1.22;0.15;-111.80;0.00;1.08;817.72
82.60;814.50;y;0.79;0.14;-111.80;27.00;0.00;818.68
82.60;814.50;p;2.32;0.00;-84.81;0.00;2.21;818.68
82.80;816.70;y;0.79;0.12;-84.81;-16.50;0.00;820.89
82.80;816.70;p;0.61;0.04;-101.31;0.00;0.51;820.89
82.70;817.20;y;0.79;0.14;-101.31;51.91;0.00;821.37
82.70;817.20;p;7.92;0.74;-49.40;0.00;7.38;821.37
87.50;822.80;y;0.79;0.36;-49.40;101.35;0.00;827.44
87.50;822.80;p;3.18;0.25;51.95;0.00;2.92;827.44
89.30;820.50;y;0.79;0.02;51.95;-117.51;0.00;825.35
89.30;820.50;p;9.55;0.23;-65.56;0.00;8.46;825.35
92.80;828.20;y;0.79;0.25;-65.56;-47.64;0.00;833.38
92.80;828.20;p;0.89;0.01;-113.20;0.00;0.76;833.38
92.50;828.90;y;0.79;0.00;-113.20;83.32;0.00;834.05
92.50;828.90;p;6.15;0.02;-29.88;0.00;5.42;834.05
97.20;831.60;y;0.79;0.03;-29.88;-46.09;0.00;837.26
97.20;831.60;p;0.98;0.23;-75.96;0.00;0.82;837.26
97.40;832.40;y;0.79;0.25;-75.96;-66.58;0.00;838.08
97.40;832.40;p;10.37;0.29;-142.54;0.00;9.70;838.08
89.70;838.30;y;0.79;0.21;-142.54;-100.90;0.00;843.09
89.70;838.30;p;0.88;0.03;116.57;0.00;0.67;843.09
89.40;837.70;y;0.79;0.00;116.57;118.44;0.00;842.46
89.40;837.70;p;1.46;0.07;-124.99;0.00;1.22;842.46
88.70;838.70;y;0.79;0.06;-124.99;-101.01;0.00;843.38
88.70;838.70;p;4.36;0.05;133.99;0.00;4.03;843.38
85.90;835.80;y;0.79;0.10;133.99;-20.80;0.00;840.20
85.90;835.80;p;0.89;0.23;113.20;0.00;0.76;840.20
85.60;835.10;y;0.79;0.16;113.20;53.56;0.00;839.48
85.60;835.10;p;3.74;0.50;166.76;0.00;3.49;839.48
82.20;834.30;y;0.79;0.29;166.76;-7.27;0.00;838.34
82.20;834.30;p;14.67;0.52;159.49;0.00;13.99;838.34
69.10;829.40;y;0.79;0.29;159.49;-4.03;0.00;832.27
69.10;829.40;p;5.75;0.06;155.46;0.00;5.06;832.27
64.50;827.30;y;0.79;0.16;155.46;-38.90;0.00;829.81
64.50;827.30;p;0.88;0.27;116.57;0.00;0.67;829.81
64.20;826.70;y;0.79;0.02;116.57;26.57;0.00;829.19
64.20;826.70;p;0.68;0.04;143.13;0.00;0.50;829.19
63.80;826.40;y;0.79;0.00;143.13;120.53;0.00;828.86
63.80;826.40;p;1.01;0.23;-96.34;0.00;0.91;828.86
63.70;827.30;y;0.79;0.27;-96.34;-4.97;0.00;829.75
63.70;827.30;p;1.63;0.33;-101.31;0.00;1.53;829.75
63.40;828.80;y;0.79;0.14;-101.31;-58.13;0.00;831.22
63.40;828.80;p;0.99;0.10;-159.44;0.00;0.85;831.22
62.60;829.10;y;0.79;0.03;-159.44;62.32;0.00;831.46
62.60;829.10;p;0.92;0.15;-97.13;0.00;0.81;831.46
62.50;829.90;y;0.79;0.14;-97.13;-139.18;0.00;832.25
62.50;829.90;p;2.10;0.21;123.69;0.00;1.80;832.25
61.50;828.40;y;0.79;0.08;123.69;-39.70;0.00;830.68
61.50;828.40;p;2.02;0.94;83.99;0.00;1.91;830.68
61.70;826.50;y;0.79;0.31;83.99;-74.53;0.00;828.80
61.70;826.50;p;1.32;0.53;9.46;0.00;1.22;828.80
62.90;826.30;y;0.79;0.06;9.46;110.79;0.00;828.69
62.90;826.30;p;1.65;0.33;120.26;0.00;1.39;828.69
62.20;825.10;y;0.79;0.42;120.26;14.74;0.00;827.44
62.20;825.10;p;0.68;0.16;135.00;0.00;0.57;827.44
61.80;824.70;y;0.79;0.38;135.00;-29.05;0.00;827.01
61.80;824.70;p;1.62;0.70;105.95;0.00;1.46;827.01
61.40;823.30;y;0.79;0.27;105.95;-40.29;0.00;825.59
61.40;823.30;p;5.26;0.12;65.66;0.00;4.61;825.59
63.30;819.10;y;0.79;0.04;65.66;49.46;0.00;821.54
63.30;819.10;p;4.06;0.80;115.11;0.00;3.53;821.54
61.80;815.90;y;0.79;0.34;115.11;-28.29;0.00;818.24
61.80;815.90;p;1.92;0.81;86.82;0.00;1.80;818.24
61.90;814.10;y;0.79;0.36;86.82;-137.53;0.00;816.45
61.90;814.10;p;1.59;0.15;-50.71;0.00;1.42;816.45
62.80;815.20;y;0.79;0.08;-50.71;52.45;0.00;817.62
62.80;815.20;p;10.03;0.25;1.74;0.00;9.90;817.62
72.70;814.90;y;0.79;0.23;1.74;31.95;0.00;818.14
72.70;814.90;p;0.90;0.08;33.69;0.00;0.72;818.14
73.30;814.50;y;0.79;0.06;33.69;-123.69;0.00;817.79
73.30;814.50;p;1.15;0.01;-90.00;0.00;1.00;817.79
73.30;815.50;y;0.79;0.04;-90.00;26.57;0.00;818.79
73.30;815.50;p;3.48;0.13;-63.43;0.00;2.91;818.79
74.60;818.10;y;0.79;0.16;-63.43;131.38;0.00;821.49
74.60;818.10;p;8.96;0.04;67.95;0.00;8.52;821.49
77.80;810.20;y;0.79;0.03;67.95;-22.95;0.00;813.93
77.80;810.20;p;1.13;0.41;45.00;0.00;0.99;813.93
78.50;809.50;y;0.79;0.37;45.00;93.81;0.00;813.30
78.50;809.50;p;14.77;0.10;138.81;0.00;13.82;813.30
68.10;800.40;y;0.79;0.03;138.81;101.33;0.00;803.29
68.10;800.40;p;7.06;0.07;-119.86;0.00;6.23;803.29
65.00;805.80;y;0.79;0.06;-119.86;-9.13;0.00;808.42
65.00;805.80;p;2.95;0.08;-128.99;0.00;2.70;808.42
63.30;807.90;y;0.79;0.05;-128.99;23.05;0.00;810.38
63.30;807.90;p;0.86;0.07;-105.95;0.00;0.73;810.38
63.10;808.60;y;0.79;0.06;-105.95;-81.91;0.00;811.06
63.10;808.60;p;3.04;0.21;172.15;0.00;2.93;811.06
60.20;808.20;y;0.79;0.08;172.15;82.83;0.00;810.44
60.20;808.20;p;20.64;0.26;-105.03;0.00;19.67;810.44
55.10;827.20;y;0.79;0.23;-105.03;-149.41;0.00;829.03
55.10;827.20;p;8.66;0.11;105.56;0.00;8.20;829.03
52.90;819.30;y;0.79;0.02;105.56;-2.19;0.00;821.01
52.90;819.30;p;10.92;0.33;103.37;0.00;10.38;821.01
50.50;809.20;y;0.79;0.16;103.37;-8.60;0.00;810.77
50.50;809.20;p;2.52;1.17;94.76;0.00;2.41;810.77
50.30;806.80;y;0.79;0.16;94.76;167.11;0.00;808.37
50.30;806.80;p;1.52;0.12;-98.13;0.00;1.41;808.37
50.10;808.20;y;0.79;0.10;-98.13;-5.91;0.00;809.75
50.10;808.20;p;1.42;0.10;-104.04;0.00;1.24;809.75
49.80;809.40;y;0.79;0.02;-104.04;-28.52;0.00;810.93
49.80;809.40;p;8.88;0.81;-132.55;0.00;8.28;810.93
44.20;815.50;y;0.79;0.37;-132.55;-86.54;0.00;816.70
44.20;815.50;p;2.27;0.91;140.91;0.00;2.06;816.70
42.60;814.20;y;0.79;0.29;140.91;8.99;0.00;815.31
42.60;814.20;p;15.45;0.47;149.89;0.00;13.76;815.31
30.70;807.30;y;0.79;0.16;149.89;139.29;0.00;807.88
30.70;807.30;p;7.72;0.03;-70.82;0.00;7.31;807.88
33.10;814.20;y;0.79;0.04;-70.82;70.82;0.00;814.87
33.10;814.20;p;0.88;0.16;-0.00;0.00;0.60;814.87
33.70;814.20;y;0.79;0.11;-0.00;-72.90;0.00;814.90
33.70;814.20;p;4.36;0.14;-72.90;0.00;4.08;814.90
34.90;818.10;y;0.79;0.15;-72.90;2.43;0.00;818.84
34.90;818.10;p;13.82;0.39;-70.46;0.00;13.16;818.84
39.30;830.50;y;0.79;0.34;-70.46;31.54;0.00;831.43
39.30;830.50;p;3.63;0.13;-38.93;0.00;3.34;831.43
41.90;832.60;y;0.79;0.08;-38.93;-28.02;0.00;833.65
41.90;832.60;p;5.40;0.51;-66.95;0.00;5.11;833.65
43.90;837.30;y;0.79;0.28;-66.95;1.85;0.00;838.45
43.90;837.30;p;3.55;0.94;-65.10;0.00;3.09;838.45
45.20;840.10;y;0.79;0.27;-65.10;-1.71;0.00;841.32
45.20;840.10;p;1.68;0.90;-66.80;0.00;1.52;841.32
45.80;841.50;y;0.79;0.38;-66.80;-40.30;0.00;842.75
45.80;841.50;p;4.36;0.26;-107.10;0.00;4.08;842.75
44.60;845.40;y;0.79;0.15;-107.10;-6.10;0.00;846.58
44.60;845.40;p;0.89;0.14;-113.20;0.00;0.76;846.58
44.30;846.10;y;0.79;0.14;-113.20;-79.33;0.00;847.26
44.30;846.10;p;1.06;0.21;167.47;0.00;0.92;847.26
43.40;845.90;y;0.79;0.08;167.47;53.71;0.00;847.01
43.40;845.90;p;5.73;0.17;-138.81;0.00;5.32;847.01
39.40;849.40;y;0.79;0.12;-138.81;-14.62;0.00;850.31
39.40;849.40;p;0.85;0.04;-153.43;0.00;0.67;850.31
38.80;849.70;y;0.79;0.01;-153.43;46.51;0.00;850.59
38.80;849.70;p;2.61;0.05;-106.93;0.00;2.40;850.59
38.10;852.00;y;0.79;0.06;-106.93;16.93;0.00;852.85
38.10;852.00;p;0.89;0.19;-90.00;0.00;0.70;852.85
38.10;852.70;y;0.79;0.24;-90.00;57.99;0.00;853.55
38.10;852.70;p;1.15;0.08;-32.01;0.00;0.94;853.55
38.90;853.20;y;0.79;0.16;-32.01;62.97;0.00;854.09
38.90;853.20;p;0.75;0.23;30.96;0.00;0.58;854.09
39.40;852.90;y;0.79;0.37;30.96;67.57;0.00;853.81
39.40;852.90;p;2.13;0.19;98.53;0.00;2.02;853.81
39.10;850.90;y;0.79;0.06;98.53;-91.41;0.00;851.80
39.10;850.90;p;0.91;0.07;7.13;0.00;0.81;851.80
39.90;850.80;y;0.79;0.09;7.13;62.32;0.00;851.74
39.90;850.80;p;1.00;0.27;69.44;0.00;0.85;851.74
40.20;850.00;y;0.79;0.19;69.44;-75.15;0.00;850.95
40.20;850.00;p;1.11;0.24;-5.71;0.00;1.00;850.95
41.20;850.10;y;0.79;0.24;-5.71;-93.75;0.00;851.10
41.20;850.10;p;1.34;0.54;-99.46;0.00;1.22;851.10
41.00;851.30;y;0.79;0.39;-99.46;42.53;0.00;852.29
41.00;851.30;p;5.80;0.24;-56.93;0.00;5.13;852.29
43.80;855.60;y;0.79;0.07;-56.93;-10.32;0.00;856.72
43.80;855.60;p;7.08;0.39;-67.25;0.00;6.72;856.72
46.40;861.80;y;0.79;0.40;-67.25;-41.93;0.00;863.05
